line_name,line_url,line_start,line_stop,line_op_time,line_interval,line_price,line_company,line_up_times,line_station_up,line_station_up_len,line_station_down,line_station_down_len
北京586路公交车路线,http://beijing.gongjiao.com/xianlu_22988,孙河东站,龙湖长楹天街,5:30-23:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价5元,北京公交集团第七客运分公司,2015-04-05 03:34:12,"['孙河东站', '兰花苑东路北', '康营中路', '香江北路东口', '前苇沟', '蟹岛度假村东门', '小店路口', '长店路口南', '北马房', '马厂', '三岔河', '三岔河南站', '焦庄', '东小井', '常营北站', '常营', '常营路口东', '龙湖长楹天街']",18,"['龙湖长楹天街', '常新路口西', '住欣家园', '地铁草房站', '东十里堡村', '高安屯路南口', '常营路口东', '常营', '常营北站', '东小井', '焦庄', '三岔河南站', '三岔河', '马厂', '北马房', '郁金香花园', '小店路口', '蟹岛度假村东门', '前苇沟', '香江北路东口', '康营中路', '兰花苑东路北', '孙河', '孙河东站']",24
北京587路公交车路线,http://beijing.gongjiao.com/xianlu_22989,京东运乔建材城,常营民族家园,5:30-22:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价4元,北京公交集团第七客运分公司,2015-04-05 03:34:13,"['京东运乔建材城', '运乔嘉园', '乔庄', '玉桥东路', '梨园北街', '玉桥东里', '梨园东里南区', '通州小街桥东', '地铁梨园站', '杨家洼', '九棵树', '果园环岛北', '潞河医院', '通州佟麟阁大街', '岳庄', '皇木场', '结研所', '北京物资学院南站', '天赐良园', '北京物资学院', '地铁草房站东', '地铁草房站', '东十里堡村', '高安屯路南口', '常营路口东', '常营路口西', '常营西路', '常营民族家园']",28,"['常营民族家园', '常营西路', '常营路口西', '常营路口东', '高安屯路南口', '东十里堡村', '地铁草房站', '地铁草房站东', '北京物资学院', '天赐良园', '北京物资学院南站', '结研所', '皇木场', '岳庄', '通州佟麟阁大街', '潞河医院', '果园环岛北', '九棵树', '杨家洼', '地铁梨园站', '通州小街桥东', '梨园东里南区', '玉桥东里', '梨园北街', '玉桥东路', '乔庄', '运乔嘉园', '京东运乔建材城']",28
北京588环行公交车路线,http://beijing.gongjiao.com/xianlu_22990,五路桥,地铁海淀五路居站,5:30-9:30,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价4元,北京公交集团电车客运分公司,2015-04-05 03:34:13,"['五路桥', '营慧寺', '彰化路西口', '彰化路', '车道沟桥西', '车道沟桥东(东行)', '北洼路(东行)', '紫竹桥北', '紫竹院北门', '国家图书馆', '白石桥西', '紫竹院南门', '北洼路(西行)', '车道沟桥东(西行)', '正福寺', '彰化村', '彰化路东口', '五路', '慈寿寺桥', '恩济东街南口', '恩济东街', '恩济东街北口', '地铁海淀五路居站']",23,"['常营民族家园', '常营西路', '常营路口西', '常营路口东', '高安屯路南口', '东十里堡村', '地铁草房站', '地铁草房站东', '北京物资学院', '天赐良园', '北京物资学院南站', '结研所', '皇木场', '岳庄', '通州佟麟阁大街', '潞河医院', '果园环岛北', '九棵树', '杨家洼', '地铁梨园站', '通州小街桥东', '梨园东里南区', '玉桥东里', '梨园北街', '玉桥东路', '乔庄', '运乔嘉园', '京东运乔建材城']",28
北京590路公交车路线,http://beijing.gongjiao.com/xianlu_22991,东湖,三元桥东站,5:30-22:30,未知,东湖5:30-22:30|三元,北京公交集团第八客运分公司,2015-01-29 07:33:21,"['东湖', '望馨花园', '望京西路北口', '望湖公园', '世安家园小区', '南湖西园小区', '望京西路', '南湖西里', '望京桥北', '太阳宫公园', '夏家园', '曙光里小区', '尚家楼路', '太阳宫北街东口', '三元桥东站']",15,"['三元桥东站', '曙光里小区', '夏家园', '太阳宫公园', '望京桥北', '南湖西里', '望京西路', '南湖西园小区', '世安家园小区', '望湖公园', '望京西路北口', '望馨花园', '东湖']",13
北京591路公交车路线,http://beijing.gongjiao.com/xianlu_22992,乔庄,通州北苑路口西,5:30-22:15,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价3元,北京公交集团第五客运分公司,2015-04-05 03:34:13,"['乔庄', '玉桥东路', '梨园北街', '通州三间房', '玉桥中路南口', '临河里路北口', '临河里路', '临河里路南口', '地铁土桥站', '颐瑞中二路', '颐瑞西里', '东小马', '群芳二园', '桃花岛小区', '万盛中二街', '万盛北里', '日新路北口', '龙鼎家园', '西小马', '翠屏南里', '翠屏小区东站', '翠屏小区', '怡乐北街', '李老新村', '新华联家园', '翠屏西路北口', '科印小区', '通州北苑路口南', '通州北苑路口西']",29,"['通州北苑路口西', '通州北苑路口南', '科印小区', '翠屏西路北口', '新华联家园', '李老新村', '怡乐北街', '翠屏小区', '翠屏小区东站', '翠屏南里', '西小马', '龙鼎家园', '日新路北口', '万盛北里', '万盛中二街', '桃花岛小区', '群芳二园', '东小马', '颐瑞西里', '颐瑞中二路', '地铁土桥站', '临河里路南口', '临河里路', '临河里路北口', '玉桥中路南口', '通州三间房', '梨园北街', '玉桥东路', '乔庄']",29
北京595路公交车路线,http://beijing.gongjiao.com/xianlu_22993,单店,四惠桥,5:30-21:30,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价3元,北京公交集团第七客运分公司,2015-04-05 03:34:14,"['单店', '康静里', '朝阳医院分院', '李家坟', '青年路北口', '姚家园西里', '姚家园西', '豆各庄路口南', '石佛营东里', '石佛营西里东站', '石佛营西里', '高庙', '八里庄北里', '八里庄北里东站', '农民日报社北', '农民日报社', '十里堡北里', '十里堡小区', '东八里庄', '慈云寺', '英家坟', '红庙路口东', '光华路东口', '八王坟北', '八王坟南', '北京东站北', '北京东站', '百子湾桥西', '四惠桥']",29,"['四惠桥', '百子湾桥西', '北京东站', '八王坟南', '八王坟北', '光华路东口', '红庙路口东', '英家坟', '慈云寺', '东八里庄', '十里堡(东行)', '十里堡(西行)', '十里堡小区', '十里堡北里', '农民日报社', '农民日报社北', '八里庄北里东站', '八里庄北里', '高庙', '石佛营西里', '石佛营西里东站', '石佛营东里', '豆各庄路口东', '姚家园北', '姚家园西里', '青年路北口', '李家坟', '朝阳医院分院', '康静里', '单店']",30
北京596路公交车路线,http://beijing.gongjiao.com/xianlu_22994,国际展览中心,清河营公交场站,5:30-22:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价4元,北京公交集团第一客运分公司,2015-04-05 03:34:14,"['国际展览中心', '静安庄', '西坝河', '太阳宫桥', '和平东桥北', '中日医院', '对外经贸大学', '惠新东桥南', '惠新东桥北', '育慧西里', '小营北路', '北苑路大屯', '北苑路大屯北站', '辛店村', '北苑', '大羊坊', '大羊坊东站', '北苑家园西站', '北苑家园', '地铁北苑站', '清河营中街', '悦溪小区', '水岸南街西站', '水岸南街东站', '水岸南街东口', '水岸中街东口', '清河营公交场站']",27,"['清河营公交场站', '水岸中街东口', '水岸南街东口', '水岸南街东站', '水岸南街西站', '悦溪小区', '清河营中街', '地铁北苑站', '北苑家园', '北苑家园西站', '大羊坊东站', '大羊坊', '北苑', '辛店村', '北苑路大屯北站', '北苑路大屯', '小营北路', '育慧西里', '惠新东桥北', '惠新东桥南', '对外经贸大学', '中日医院', '太阳宫桥', '西坝河', '静安庄', '国际展览中心']",26
北京597路公交车路线,http://beijing.gongjiao.com/xianlu_22995,鲁谷公交场站,黑石头村,5:30-23:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价4元,北京公交集团第六客运分公司,2015-04-05 03:34:14,"['鲁谷公交场站', '玉泉路口南', '鲁谷路东口', '十院', '鲁谷', '鲁谷西站', '焦家坟路口东', '永乐西小区', '银河大街', '京原东站', '京原路口东', '京燕饭店', '八角', '石景山古城', '古城大院', '古城剧场', '杨庄路西口', '苹果园南', '地铁苹果园站', '金顶街三区', '金顶街北口', '赵山小区', '模式口南里', '首钢小区', '模式口西里', '高井路口西', '石景山高井', '黑石头路南口', '雷达站', '炮厂西小区', '炮厂小区', '黑石头村']",32,"['黑石头村', '炮厂小区', '炮厂西小区', '雷达站', '黑石头路南口', '石景山高井', '高井路口西', '模式口西里', '首钢小区', '模式口南里', '赵山小区', '金顶街北口', '金顶街三区', '地铁苹果园站', '苹果园南', '杨庄路西口', '古城剧场', '古城大院', '石景山古城', '八角', '京燕饭店', '京原路口东', '京原东站', '银河大街', '永乐西小区', '焦家坟路口东', '鲁谷西站', '鲁谷', '十院', '鲁谷路东口', '玉泉路口南', '鲁谷公交场站']",32
北京598区间公交车路线,http://beijing.gongjiao.com/xianlu_22996,八大处,吴庄,未知,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元,北京公交集团第六客运分公司,2015-04-05 03:34:15,"['八大处', '八大处南站', '杏石口', '西下庄南', '西黄村北站', '苹果园南路东口', '黄南苑小区', '杨庄路东口', '杨庄小区', '八角西街北口', '石景山科技馆', '八角西街', '京燕饭店', '京原路口东', '京原东站', '银河大街', '永乐西小区', '焦家坟路口南', '莲芳桥北', '吴庄']",20,"['吴庄', '莲芳桥南', '焦家坟路口南', '永乐西小区', '银河大街', '京原东站', '京原路口东', '京燕饭店', '八角西街', '石景山科技馆', '八角西街北口', '杨庄小区', '杨庄路东口', '黄南苑小区', '苹果园南路东口', '西黄村北站', '西下庄南', '西下庄北', '杏石口', '八大处南站', '八大处']",21
北京598路公交车路线,http://beijing.gongjiao.com/xianlu_22997,西道口公交场站,八大处,5:30-22:30,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价4元,北京公交集团第六客运分公司,2015-04-05 03:34:15,"['西道口公交场站', '西道口北站', '大瓦窑', '小郭庄', '张仪村南站', '张仪村', '张仪村北站', '吴庄南', '吴庄', '莲芳桥南', '焦家坟路口南', '永乐西小区', '银河大街', '京原东站', '京原路口东', '京燕饭店', '八角西街', '石景山科技馆', '八角西街北口', '杨庄小区', '杨庄路东口', '黄南苑小区', '苹果园南路东口', '西黄村北站', '西下庄南', '西下庄北', '杏石口', '八大处南站', '八大处']",29,"['八大处', '八大处南站', '杏石口', '西下庄南', '西黄村北站', '苹果园南路东口', '黄南苑小区', '杨庄路东口', '杨庄小区', '八角西街北口', '石景山科技馆', '八角西街', '京燕饭店', '京原路口东', '京原东站', '银河大街', '永乐西小区', '焦家坟路口南', '莲芳桥北', '吴庄', '吴庄南', '张仪村北站', '张仪村', '张仪村南站', '小郭庄', '大瓦窑', '西道口北站', '西道口公交场站']",28
北京599路公交车路线,http://beijing.gongjiao.com/xianlu_22998,博兴六路公交场站,方庄南口,5:30-22:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价5元,北京公交集团第二客运分公司,2015-04-05 03:34:15,"['博兴六路公交场站', '泰河一街东口', '泰河一街西口', '泰河路口南', '鹿海园公交场站', '西五号村', '鹿圈乡', '凉水河一街西口', '三海子东路', '天宝西街南口', '天宝家园', '天华西路北口', '新康家园', '贵园东里', '亦庄桥南', '亦庄桥北', '地铁旧宫站', '旧宫东口', '旧宫', '庑殿路南口', '吉庆庄', '清和园', '德贤路', '德贤路北站', '榴乡桥北', '榴乡路', '榴乡路北站', '刘家窑桥南', '刘家窑桥北', '蒲芳路西口', '方庄环岛西', '方庄环岛南', '方庄南口']",33,"['方庄南口', '方庄环岛南', '方庄环岛西', '芳古园', '蒲黄榆', '刘家窑桥北', '刘家窑桥南', '榴乡路北站', '榴乡路', '榴乡桥北', '德贤路北站', '德贤路', '清和园', '吉庆庄', '庑殿路南口', '旧宫', '旧宫东口', '地铁旧宫站', '亦庄桥北', '亦庄桥南', '贵园东里', '新康家园', '天华西路北口', '天宝家园', '天宝西街南口', '三海子东路', '凉水河一街西口', '鹿圈乡', '西五号村', '鹿海园公交场站', '泰河路口南', '泰河一街西口', '泰河一街东口', '博兴六路公交场站']",34
北京601路公交车路线,http://beijing.gongjiao.com/xianlu_22999,祁家坟,地铁北宫门站,5:30-22:00,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价7元,北京公交集团第七客运分公司,2015-01-29 07:33:21,"['祁家坟', '潘道庙', '北京工业大学', '北京工业大学北站', '平乐园', '南磨房', '劲松桥东', '双井桥南', '双井桥北', '大北窑南', '大北窑北', '光华桥南', '呼家楼北', '白家庄北', '农业展览馆', '燕莎桥南', '三元桥', '静安庄', '西坝河', '和平东桥', '和平西桥', '安贞桥西', '安华桥西', '马甸桥东', '北太平桥西', '蓟门桥西', '四通桥东', '人民大学', '海淀黄庄南', '海淀黄庄北', '中关村南', '中关园', '中关园北站', '清华大学西门', '圆明园南门', '颐和园路东口', '西苑', '颐和园', '地铁北宫门站']",39,"['地铁北宫门站', '颐和园', '西苑', '颐和园路东口', '圆明园南门', '清华大学西门', '中关园北站', '中关园', '中关村南', '海淀黄庄北', '海淀黄庄南', '人民大学', '四通桥东', '蓟门桥西', '北太平桥西', '马甸桥东', '安华桥西', '安贞桥西', '和平西桥', '和平东桥', '西坝河', '静安庄', '三元桥', '燕莎桥南', '农业展览馆', '白家庄', '呼家楼南', '大北窑北', '大北窑南', '双井桥北', '双井桥南', '劲松桥东', '南磨房', '平乐园', '北京工业大学北站', '北京工业大学', '潘道庙', '祁家坟']",38
北京602路公交车路线,http://beijing.gongjiao.com/xianlu_23000,老君堂北站,丰北桥,6:00-22:30,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价6元,北京公交集团第八客运分公司,2015-04-05 03:34:17,"['老君堂北站', '老君堂南站', '横街子', '十八里店环岛', '十八里店南站', '十八里店', '十八里店北桥', '十八里店南桥', '小红门桥', '肖村桥', '大红门桥', '公益东桥', '公益桥', '公益西桥', '恋日家园', '黄土岗', '花乡桥东', '花乡桥', '四合庄', '新村', '造甲村', '新华街', '正阳桥北', '北大地', '岔路口', '丰北桥']",26,"['丰北桥', '岔路口', '北大地', '正阳桥北', '新华街西口', '新华街', '造甲村', '新村', '四合庄', '花乡桥', '花乡桥东', '黄土岗', '恋日家园', '公益西桥', '公益桥', '公益东桥西', '大红门桥', '肖村桥', '小红门桥', '十八里店南桥', '十八里店北桥', '十八里店', '十八里店南站', '十八里店环岛', '横街子', '老君堂南站', '老君堂北站']",27
北京603路公交车路线,http://beijing.gongjiao.com/xianlu_23001,草桥,四季青桥南,5:30-22:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价5元,北京公交集团第二客运分公司,2015-04-05 03:34:18,"['草桥', '欣园小区北', '欣园小区东', '北甲地', '嘉园二里西门', '嘉园一里', '马家堡小区', '角门北路', '角门北路东口', '马家堡东口', '洋桥北', '四路通', '陶然桥北', '太平街', '虎坊路', '虎坊桥路口西', '果子巷', '菜市口北', '校场口', '宣武门外', '西单路口南', '西单商场', '缸瓦市', '西四路口南', '西四路口西', '白塔寺', '阜成门内', '阜成门', '阜成门外', '展览路', '阜外西口', '甘家口东', '白堆子口东', '马神庙', '航天桥东', '航天桥西', '西钓鱼台', '定慧寺东', '定慧桥东', '定慧北桥', '五路桥', '营慧寺', '四季青桥南']",43,"['四季青桥南', '营慧寺', '五路桥', '定慧北桥', '定慧桥北', '定慧桥东', '定慧寺东', '西钓鱼台', '航天桥西', '航天桥东', '马神庙', '白堆子口东', '甘家口东', '阜外西口', '展览路', '阜成门外', '阜成门', '阜成门内', '白塔寺', '西四路口西', '西四路口南', '缸瓦市', '甘石桥', '西单商场', '西单路口南', '宣武门内', '校场口', '菜市口北', '果子巷', '虎坊桥路口南', '太平街北口', '太平街', '陶然桥北', '四路通', '洋桥南', '马家堡东口', '角门北路东口', '角门北路', '马家堡小区', '嘉园一里', '嘉园二里西门', '北甲地', '欣园小区东', '欣园小区北', '草桥']",45
北京604路公交车路线,http://beijing.gongjiao.com/xianlu_23002,怡海花园西门,知春路,5:30-22:00,未知,12公里以内票价1元，每增加5公里以内加价0.5元,北京公交集团第六客运分公司,2015-01-29 07:33:21,"['怡海花园西门', '温泉公寓', '韩庄子南', '看丹桥', '看丹桥北', '正阳桥北', '北大地', '岔路口', '七里庄', '丰台北路', '丰台北路东', '丽泽桥', '丽泽桥东', '三路居', '中国戏曲学院', '菜户营桥西', '菜户营桥东', '菜户营桥北', '南菜园', '白纸坊路口西', '南樱桃园路口东', '半步桥', '自新路口西', '自新路口北', '南横街', '菜市口北', '校场口', '宣武门外', '西单路口南', '西单商场', '缸瓦市', '西四路口南', '西四路口西', '白塔寺', '阜成门内', '阜成门北', '车公庄南', '车公庄北', '索家坟', '文慧桥北', '明光桥北', '蓟门桥', '蓟门桥西', '城铁大钟寺站', '大钟寺', '青云路', '知春里东站(路口东)', '知春路']",48,"['知春路', '学知桥南', '蓟门桥北', '蓟门桥南', '明光桥北', '明光桥南', '文慧桥南', '索家坟', '西直门南', '车公庄南', '阜成门北', '阜成门内', '白塔寺', '西四路口西', '西四路口南', '缸瓦市', '甘石桥', '西单商场', '西单路口南', '宣武门内', '校场口', '菜市口北', '南横街', '自新路口北', '自新路口西', '半步桥', '南樱桃园路口西', '白纸坊路口西', '南菜园', '白纸坊桥南', '菜户营桥北', '菜户营桥西', '中国戏曲学院', '三路居', '丽泽桥东', '丽泽桥', '丽泽桥西', '丰台北路东', '丰台北路', '七里庄', '岔路口', '北大地', '正阳桥北', '看丹桥', '韩庄子南', '温泉公寓', '怡海花园西门']",47
北京605路公交车路线,http://beijing.gongjiao.com/xianlu_23003,亮马厂公交场站,京南交易中心,5:30-22:00,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价5元,北京公交集团第五客运分公司,2015-04-05 03:34:19,"['亮马厂公交场站', '黄杉木店路南口', '黄杉木店', '天鹅湾小区', '青年路南口', '甘露园小区', '十里堡', '东八里庄', '慈云寺', '英家坟', '红庙路口东', '八王坟北', '八王坟南', '北京东站北', '九龙山', '珠江帝景', '平乐园北', '北京工业大学北站', '北京工业大学', '松榆东里东门', '南新园', '弘燕路小区', '弘燕桥西', '小武基桥北', '十八里店', '十八里店南站', '十八里店环岛', '横街子', '小羊坊西口', '小羊坊', '小康小区', '科创一街北口', '京南交易中心']",33,"['京南交易中心', '科创一街北口', '小康小区', '小羊坊', '小羊坊西口', '横街子', '十八里店环岛', '十八里店南站', '十八里店', '小武基桥北', '弘燕桥西', '弘燕路小区', '南新园', '北京工业大学南站', '松榆东里东门', '北京工业大学', '北京工业大学北站', '平乐园北', '珠江帝景', '九龙山', '八王坟南', '八王坟北', '红庙路口东', '英家坟', '慈云寺', '东八里庄', '十里堡', '甘露园小区', '青年路南口', '天鹅湾小区', '黄杉木店', '黄杉木店路南口', '亮马厂公交场站']",33
北京607路公交车路线,http://beijing.gongjiao.com/xianlu_23004,宏福苑小区西,和平东桥,5:30-21:00,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价6元,北京公交集团第一客运分公司,2015-04-05 03:34:19,"['宏福苑小区西', '宏福苑小区', '宏福苑小区东', '宏福苑小区南', '平西王府西', '王府街', '霍营北口', '霍营', '上坡佳园西门', '霍营乡', '华龙苑南里北门', '地铁霍营站东', '地铁霍营站', '新康园北区北门', '黄土店', '地铁育新站', '育新小区北口', '邮政研究院', '西三旗桥东', '西三旗桥南', '四拨子', '清河小营桥南', '清河', '上清桥南', '花虎沟', '双泉堡', '北沙滩桥东', '南沟泥河', '中科院地理所', '国家体育馆', '北辰西桥北', '民族园路', '中华民族园', '安贞西里', '安华桥北', '安贞桥西', '安贞桥东', '和平西桥', '和平东桥']",39,"['和平东桥', '和平西桥', '安贞桥东', '安贞桥西', '安华桥北', '安贞西里', '中华民族园', '民族园路', '北辰西桥北', '国家体育馆', '中科院地理所', '南沟泥河', '北沙滩桥东', '双泉堡', '花虎沟', '清河南镇', '清河', '清河小营桥北', '四拨子', '西三旗桥东', '邮政研究院', '育新小区北口', '地铁育新站', '黄土店', '新康园北区北门', '地铁霍营站', '地铁霍营站东', '华龙苑南里北门', '霍营乡', '上坡佳园西门', '霍营', '霍营北口', '王府街', '平西王府西', '宏福苑小区南', '宏福苑小区东', '宏福苑小区', '宏福苑小区西']",38
北京608路公交车路线,http://beijing.gongjiao.com/xianlu_23005,地铁北宫门站,前门西,5:30-20:50,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价5元,北京公交集团第七客运分公司,2015-04-05 03:34:19,"['地铁北宫门站', '颐和园', '西苑', '北京大学西门', '海淀桥北', '中关村西', '中关村南', '海淀黄庄北', '海淀黄庄南', '人民大学', '中国农业科学院', '魏公村', '中央民族大学', '国家图书馆', '白石桥东', '动物园', '西直门外', '西直门内', '新开胡同', '新街口南', '平安里路口北', '西四路口南', '西单商场', '西单路口南', '宣武门东', '和平门东', '前门西']",27,"['前门西', '和平门东', '宣武门东', '西单路口南', '西单商场', '西四路口南', '平安里路口北', '新街口南', '新开胡同', '西直门内', '西直门外', '动物园', '白石桥东', '国家图书馆', '中央民族大学', '魏公村', '中国农业科学院', '人民大学', '海淀黄庄北', '中关村南', '中关村西', '海淀桥北', '北京大学西门', '西苑', '地铁北宫门站']",25
北京609路公交车路线,http://beijing.gongjiao.com/xianlu_23006,单村,大钟寺,5:20-22:00,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价4元,北京公交集团第八客运分公司,2015-04-05 03:34:20,"['单村', '建材城东里', '硅谷小区', '建材城东路西口', '枫丹丽舍小区南', '新都', '地铁育新站', '育新小区北口', '邮政研究院', '西三旗桥东', '西三旗桥南', '四拨子', '清河小营桥南', '清河', '学清路北口', '马家沟', '学知园', '静淑苑', '学院路北口', '成府路口南', '北京航空航天大学', '北医三院', '塔院', '牡丹园', '北太平桥西', '蓟门桥东', '蓟门桥西', '地铁大钟寺站', '大钟寺']",29,"['大钟寺', '地铁大钟寺站', '蓟门桥西', '蓟门桥东', '北太平桥西', '北太平桥北', '牡丹园', '塔院', '北医三院', '北京航空航天大学', '成府路口南', '学院路北口', '静淑苑', '学知园', '马家沟', '清河南镇', '清河', '清河小营桥南', '四拨子', '西三旗桥东', '邮政研究院', '育新小区北口', '地铁育新站', '新都', '枫丹丽舍小区南', '建材城东路西口', '硅谷小区', '建材城东里', '单村']",29
北京610路公交车路线,http://beijing.gongjiao.com/xianlu_23007,汇源路公交场站,宋家庄枢纽站,5:30-21:30,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价5元,北京公交集团第二客运分公司,2015-04-05 03:34:20,"['汇源路公交场站', '兴政街西口', '黄村西大街', '化纤俱乐部', '清源西里', '兴华园', '大兴小营', '洪村', '康顺园小区', '高米店', '郁花园', '西红门南站', '西红门', '福利农场', '同兴园', '西营房', '红房子路口南', '红房子路口东', '新华路南口', '三营门', '和义南站', '和义农场', '久敬庄', '大红门桥东', '大红门东桥西', '彩虹城小区', '光彩路南口', '石榴园东区', '宋家庄枢纽站']",29,"['宋家庄枢纽站', '石榴庄路', '石榴园东区', '光彩路南口', '彩虹城小区', '大红门东桥西', '大红门桥', '久敬庄', '和义农场', '和义南站', '三营门', '新华路南口', '红房子路口东', '红房子路口南', '西营房', '同兴园', '福利农场', '西红门', '西红门南站', '郁花园', '高米店', '康庄路东口', '洪村', '大兴小营', '兴华园', '清源西里', '黄村公园', '化纤俱乐部', '黄村西大街', '兴政街西口', '汇源路公交场站']",31
北京611路公交车路线,http://beijing.gongjiao.com/xianlu_23008,张仪村南站,保福寺桥西,5:30-22:00,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价5元,北京公交集团第六客运分公司,2015-04-05 03:34:20,"['张仪村南站', '张仪村', '张仪村北站', '吴庄南', '吴家村路西口', '吴家村', '吴家村路东口', '大成路西口', '大成里', '青塔蔚园', '新园村', '北太平路口南', '永定路口南', '永定路口北', '铁家坟南', '金沟河路', '金沟河路东口', '定慧桥南', '定慧桥北', '营慧寺', '四季青桥南', '四季青桥北', '远大路西口', '远大路', '远大路东口', '万柳中路南口', '巴沟南路', '万柳中路', '巴沟村', '海淀南路西口', '海淀南路', '海淀黄庄东', '知春里', '白塔庵北', '保福寺桥南', '保福寺桥西']",36,"['保福寺桥西', '保福寺桥南', '白塔庵北', '知春里东站', '知春里', '海淀黄庄西', '海淀南路', '海淀南路西口', '万柳中路北口', '万柳中路', '巴沟南路', '万柳中路南口', '远大路东口', '远大路', '远大路西口', '南坞', '东冉村', '四季青桥北', '四季青桥南', '营慧寺', '定慧桥北', '定慧桥南', '金沟河路东口', '金沟河路', '铁家坟南', '永定路口北', '永定路口南', '北太平路口南', '新园村', '青塔蔚园', '大成里', '大成路西口', '吴家村路东口', '吴家村', '吴家村路西口', '吴庄南', '张仪村北站', '张仪村', '张仪村南站']",39
北京612路公交车路线,http://beijing.gongjiao.com/xianlu_23009,张仪村南站,北官厅,5:30-21:50,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价6元,北京公交集团第六客运分公司,2015-04-05 03:34:21,"['张仪村南站', '张仪村', '张仪村北站', '吴庄南', '莲芳东桥南', '莲芳东桥北', '远洋山水小区', '远洋山水小区东', '十院', '鲁谷路东口', '玉泉路口北', '航天部医院', '玉海园三里', '玉海园南口', '阜永路口南', '定慧桥东', '定慧寺东', '西钓鱼台', '航天桥西', '航天桥东', '马神庙', '白堆子口西', '甘家口东', '阜外西口', '展览路', '阜成门', '阜成门内', '白塔寺', '西四路口东', '北京三十九中学', '北京四中', '厂桥路口东', '东官房', '北海北门', '地安门东', '锣鼓巷', '北兵马司', '交道口南', '北新桥路口西', '东直门北小街南口', '东直门北小街北口', '北官厅']",42,"['北官厅', '东直门北', '东直门内', '北新桥路口西', '交道口南', '北兵马司', '锣鼓巷', '地安门东', '北海北门', '东官房', '厂桥路口东', '北京四中', '北京三十九中学', '西四路口东', '白塔寺', '阜成门内', '阜成门', '展览路', '阜外西口', '甘家口西', '白堆子口西', '马神庙', '航天桥东', '航天桥西', '西钓鱼台', '定慧寺东', '定慧桥东', '阜永路口南', '玉海园南口', '玉海园三里', '航天部医院', '玉泉路口北', '鲁谷路东口', '十院', '远洋山水小区东', '远洋山水小区', '莲芳东桥北', '莲芳东桥南', '吴庄南', '张仪村北站', '张仪村', '张仪村南站']",42
北京613路公交车路线,http://beijing.gongjiao.com/xianlu_23010,建欣苑,五路,5:30-22:00,未知,12公里以内票价1元，每增加5公里以内加价0.5元,北京公交集团第四客运分公司,2015-01-29 07:33:21,"['建欣苑', '鑫福里小区', '西马厂北口', '马家堡东口', '洋桥北', '四路通', '陶然桥北', '太平街', '陶然亭公园北门', '自新路口东', '自新路口北', '南横街', '菜市口西', '牛街路口西', '广安门内', '达官营', '广外甘石桥', '湾子', '莲花池', '六里桥东', '六里桥北里', '公主坟南', '公主坟西', '翠微路', '罗道庄', '翠微西里', '八里庄桥', '慈寿寺桥', '善家坟', '车道沟桥', '五路']",31,"['五路', '慈寿寺桥', '八宝庄', '翠微西里', '罗道庄', '玉渊潭南路', '普惠南里', '柳林馆', '柳林馆路', '公主坟东', '公主坟南', '六里桥北里', '六里桥东', '莲花池', '湾子', '广外甘石桥', '达官营', '广安门内', '牛街路口东', '菜市口西', '南横街', '自新路口北', '自新路口东', '陶然亭公园北门', '太平街', '陶然桥北', '四路通', '洋桥南', '马家堡东口', '西马厂北口', '鑫福里小区', '建欣苑']",32
